a,b,common_dates,correlation
msci-world-sector-neutral-quality-index-705169,s&p-small-cap-600-growth-index,4401,0.9625024666126378
s&p-small-cap-600-growth-index,msci-world-sector-neutral-quality-index-705169,4401,0.9625024666126378
msci-world-sector-neutral-quality-index-705169,stoxx-europe-600-index,7049,0.8980142361641799
stoxx-europe-600-index,msci-world-sector-neutral-quality-index-705169,7049,0.8980142361641799
msci-world-sector-neutral-quality-index-705169,stoxx-global-1800-index-usd,4397,0.9967376417189541
stoxx-global-1800-index-usd,msci-world-sector-neutral-quality-index-705169,4397,0.9967376417189541
msci-world-selection-minimum-volatility-index-usd-717716,msci-world-small-cap-index-106230,4066,0.9766134482471497
msci-world-small-cap-index-106230,msci-world-selection-minimum-volatility-index-usd-717716,4066,0.9766134482471497
msci-world-selection-minimum-volatility-index-usd-717716,msci-world-value-advanced-index-716001,4066,0.9597232005365682
msci-world-value-advanced-index-716001,msci-world-selection-minimum-volatility-index-usd-717716,4066,0.9597232005365682
msci-world-selection-minimum-volatility-index-usd-717716,msci-world-value-advanced-select-index-738937,4066,0.9509529712235981
msci-world-value-advanced-select-index-738937,msci-world-selection-minimum-volatility-index-usd-717716,4066,0.9509529712235981
msci-world-selection-minimum-volatility-index-usd-717716,msci-world-value-exposure-select-index-720342,3686,0.9470494064002143
msci-world-value-exposure-select-index-720342,msci-world-selection-minimum-volatility-index-usd-717716,3686,0.9470494064002143
msci-world-selection-minimum-volatility-index-usd-717716,msci-world-value-index-105868,4066,0.9686512676314151
msci-world-value-index-105868,msci-world-selection-minimum-volatility-index-usd-717716,4066,0.9686512676314151
msci-world-selection-minimum-volatility-index-usd-717716,msci-world-value-select-screens-advanced-index-749045,3025,0.961018934717082
msci-world-value-select-screens-advanced-index-749045,msci-world-selection-minimum-volatility-index-usd-717716,3025,0.961018934717082
msci-world-selection-minimum-volatility-index-usd-717716,s&p-500-index,3918,0.974875162683194
s&p-500-index,msci-world-selection-minimum-volatility-index-usd-717716,3918,0.974875162683194
msci-world-selection-minimum-volatility-index-usd-717716,s&p-global-1200-index,3918,0.966541723612158
s&p-global-1200-index,msci-world-selection-minimum-volatility-index-usd-717716,3918,0.966541723612158
msci-world-selection-minimum-volatility-index-usd-717716,s&p-small-cap-600-growth-index,3918,0.9764897494951158
s&p-small-cap-600-growth-index,msci-world-selection-minimum-volatility-index-usd-717716,3918,0.9764897494951158
msci-world-selection-minimum-volatility-index-usd-717716,stoxx-europe-600-index,3988,0.9518820284423598
stoxx-europe-600-index,msci-world-selection-minimum-volatility-index-usd-717716,3988,0.9518820284423598
msci-world-selection-minimum-volatility-index-usd-717716,stoxx-global-1800-index-usd,3917,0.9700350990727185
stoxx-global-1800-index-usd,msci-world-selection-minimum-volatility-index-usd-717716,3917,0.9700350990727185
msci-world-small-cap-index-106230,msci-world-value-advanced-index-716001,4849,0.9844405589986228
msci-world-value-advanced-index-716001,msci-world-small-cap-index-106230,4849,0.9844405589986228
msci-world-small-cap-index-106230,msci-world-value-advanced-select-index-738937,4201,0.9799900748592096
msci-world-value-advanced-select-index-738937,msci-world-small-cap-index-106230,4201,0.9799900748592096
msci-world-small-cap-index-106230,msci-world-value-exposure-select-index-720342,6795,0.9875632222859485
msci-world-value-exposure-select-index-720342,msci-world-small-cap-index-106230,6795,0.9875632222859485
msci-world-small-cap-index-106230,msci-world-value-index-105868,7175,0.9885836263676113
msci-world-value-index-105868,msci-world-small-cap-index-106230,7175,0.9885836263676113
msci-world-small-cap-index-106230,msci-world-value-select-screens-advanced-index-749045,3025,0.9787619128464947
msci-world-value-select-screens-advanced-index-749045,msci-world-small-cap-index-106230,3025,0.9787619128464947
msci-world-small-cap-index-106230,s&p-500-index,6916,0.9647352973355434
s&p-500-index,msci-world-small-cap-index-106230,6916,0.9647352973355434
msci-world-small-cap-index-106230,s&p-global-1200-index,4401,0.9866261574029551
s&p-global-1200-index,msci-world-small-cap-index-106230,4401,0.9866261574029551
msci-world-small-cap-index-106230,s&p-small-cap-600-growth-index,4401,0.9889444124750908
s&p-small-cap-600-growth-index,msci-world-small-cap-index-106230,4401,0.9889444124750908
msci-world-small-cap-index-106230,stoxx-europe-600-index,7028,0.8792649682547362
stoxx-europe-600-index,msci-world-small-cap-index-106230,7028,0.8792649682547362
msci-world-small-cap-index-106230,stoxx-global-1800-index-usd,4397,0.9878172315823693
stoxx-global-1800-index-usd,msci-world-small-cap-index-106230,4397,0.9878172315823693
msci-world-value-advanced-index-716001,msci-world-value-advanced-select-index-738937,4201,0.9977481963624835
msci-world-value-advanced-select-index-738937,msci-world-value-advanced-index-716001,4201,0.9977481963624835
msci-world-value-advanced-index-716001,msci-world-value-exposure-select-index-720342,4469,0.9975631044290049
msci-world-value-exposure-select-index-720342,msci-world-value-advanced-index-716001,4469,0.9975631044290049
msci-world-value-advanced-index-716001,msci-world-value-index-105868,4849,0.9976309088009794
msci-world-value-index-105868,msci-world-value-advanced-index-716001,4849,0.9976309088009794
msci-world-value-advanced-index-716001,msci-world-value-select-screens-advanced-index-749045,3025,0.9995890913338621
msci-world-value-select-screens-advanced-index-749045,msci-world-value-advanced-index-716001,3025,0.9995890913338621
msci-world-value-advanced-index-716001,s&p-500-index,4674,0.9934620040491685
s&p-500-index,msci-world-value-advanced-index-716001,4674,0.9934620040491685
msci-world-value-advanced-index-716001,s&p-global-1200-index,4401,0.9972540043666059
s&p-global-1200-index,msci-world-value-advanced-index-716001,4401,0.9972540043666059
msci-world-value-advanced-index-716001,s&p-small-cap-600-growth-index,4401,0.9554079558849881
s&p-small-cap-600-growth-index,msci-world-value-advanced-index-716001,4401,0.9554079558849881
msci-world-value-advanced-index-716001,stoxx-europe-600-index,4754,0.9755847213516113
stoxx-europe-600-index,msci-world-value-advanced-index-716001,4754,0.9755847213516113
msci-world-value-advanced-index-716001,stoxx-global-1800-index-usd,4397,0.9963744997938341
stoxx-global-1800-index-usd,msci-world-value-advanced-index-716001,4397,0.9963744997938341
msci-world-value-advanced-select-index-738937,msci-world-value-exposure-select-index-720342,3821,0.9992658095554675
msci-world-value-exposure-select-index-720342,msci-world-value-advanced-select-index-738937,3821,0.9992658095554675
msci-world-value-advanced-select-index-738937,msci-world-value-index-105868,4201,0.9945234967985073
msci-world-value-index-105868,msci-world-value-advanced-select-index-738937,4201,0.9945234967985073
msci-world-value-advanced-select-index-738937,msci-world-value-select-screens-advanced-index-749045,3025,0.9955898921445433
msci-world-value-select-screens-advanced-index-749045,msci-world-value-advanced-select-index-738937,3025,0.9955898921445433
msci-world-value-advanced-select-index-738937,s&p-500-index,4049,0.9874187511741914
s&p-500-index,msci-world-value-advanced-select-index-738937,4049,0.9874187511741914
msci-world-value-advanced-select-index-738937,s&p-global-1200-index,4049,0.993932136174035
s&p-global-1200-index,msci-world-value-advanced-select-index-738937,4049,0.993932136174035
msci-world-value-advanced-select-index-738937,s&p-small-cap-600-growth-index,4049,0.9417468379407846
s&p-small-cap-600-growth-index,msci-world-value-advanced-select-index-738937,4049,0.9417468379407846
msci-world-value-advanced-select-index-738937,stoxx-europe-600-index,4123,0.9729500407205486
stoxx-europe-600-index,msci-world-value-advanced-select-index-738937,4123,0.9729500407205486
msci-world-value-advanced-select-index-738937,stoxx-global-1800-index-usd,4048,0.9915414148418393
stoxx-global-1800-index-usd,msci-world-value-advanced-select-index-738937,4048,0.9915414148418393
msci-world-value-exposure-select-index-720342,msci-world-value-index-105868,6795,0.9944859386550812
msci-world-value-index-105868,msci-world-value-exposure-select-index-720342,6795,0.9944859386550812
msci-world-value-exposure-select-index-720342,msci-world-value-select-screens-advanced-index-749045,2646,0.9931335934729512
msci-world-value-select-screens-advanced-index-749045,msci-world-value-exposure-select-index-720342,2646,0.9931335934729512
msci-world-value-exposure-select-index-720342,s&p-500-index,6571,0.9680731534801519
s&p-500-index,msci-world-value-exposure-select-index-720342,6571,0.9680731534801519
msci-world-value-exposure-select-index-720342,s&p-global-1200-index,4034,0.9928804736506269
s&p-global-1200-index,msci-world-value-exposure-select-index-720342,4034,0.9928804736506269
msci-world-value-exposure-select-index-720342,s&p-small-cap-600-growth-index,4034,0.9453853060739349
s&p-small-cap-600-growth-index,msci-world-value-exposure-select-index-720342,4034,0.9453853060739349
msci-world-value-exposure-select-index-720342,stoxx-europe-600-index,6674,0.8851929635438599
stoxx-europe-600-index,msci-world-value-exposure-select-index-720342,6674,0.8851929635438599
msci-world-value-exposure-select-index-720342,stoxx-global-1800-index-usd,4032,0.9906740349023652
stoxx-global-1800-index-usd,msci-world-value-exposure-select-index-720342,4032,0.9906740349023652
msci-world-value-index-105868,msci-world-value-select-screens-advanced-index-749045,3025,0.9963295889334569
msci-world-value-select-screens-advanced-index-749045,msci-world-value-index-105868,3025,0.9963295889334569
msci-world-value-index-105868,s&p-500-index,6916,0.9814078781715043
s&p-500-index,msci-world-value-index-105868,6916,0.9814078781715043
msci-world-value-index-105868,s&p-global-1200-index,4401,0.9947069940872701
s&p-global-1200-index,msci-world-value-index-105868,4401,0.9947069940872701
msci-world-value-index-105868,s&p-small-cap-600-growth-index,4401,0.9618401488964082
s&p-small-cap-600-growth-index,msci-world-value-index-105868,4401,0.9618401488964082
msci-world-value-index-105868,stoxx-europe-600-index,7028,0.9122827391216005
stoxx-europe-600-index,msci-world-value-index-105868,7028,0.9122827391216005
msci-world-value-index-105868,stoxx-global-1800-index-usd,4397,0.9941596858595412
stoxx-global-1800-index-usd,msci-world-value-index-105868,4397,0.9941596858595412
msci-world-value-select-screens-advanced-index-749045,s&p-500-index,2913,0.9929473310344757
s&p-500-index,msci-world-value-select-screens-advanced-index-749045,2913,0.9929473310344757
msci-world-value-select-screens-advanced-index-749045,s&p-global-1200-index,2913,0.9972419035806852
s&p-global-1200-index,msci-world-value-select-screens-advanced-index-749045,2913,0.9972419035806852
msci-world-value-select-screens-advanced-index-749045,s&p-small-cap-600-growth-index,2913,0.9329740424302099
s&p-small-cap-600-growth-index,msci-world-value-select-screens-advanced-index-749045,2913,0.9329740424302099
msci-world-value-select-screens-advanced-index-749045,stoxx-europe-600-index,2965,0.9750886897407215
stoxx-europe-600-index,msci-world-value-select-screens-advanced-index-749045,2965,0.9750886897407215
msci-world-value-select-screens-advanced-index-749045,stoxx-global-1800-index-usd,2921,0.9956532891125917
stoxx-global-1800-index-usd,msci-world-value-select-screens-advanced-index-749045,2921,0.9956532891125917
s&p-500-index,s&p-global-1200-index,4401,0.9971048619144033
s&p-global-1200-index,s&p-500-index,4401,0.9971048619144033
s&p-500-index,s&p-small-cap-600-growth-index,4401,0.9595411811697699
s&p-small-cap-600-growth-index,s&p-500-index,4401,0.9595411811697699
s&p-500-index,stoxx-europe-600-index,9872,0.8940688730048826
stoxx-europe-600-index,s&p-500-index,9872,0.8940688730048826
s&p-500-index,stoxx-global-1800-index-usd,4360,0.9973882643003461
stoxx-global-1800-index-usd,s&p-500-index,4360,0.9973882643003461
s&p-global-1200-index,s&p-small-cap-600-growth-index,4401,0.9596275677136487
s&p-small-cap-600-growth-index,s&p-global-1200-index,4401,0.9596275677136487
s&p-global-1200-index,stoxx-europe-600-index,4361,0.9711438598522035
stoxx-europe-600-index,s&p-global-1200-index,4361,0.9711438598522035
s&p-global-1200-index,stoxx-global-1800-index-usd,4361,0.9997255409673461
stoxx-global-1800-index-usd,s&p-global-1200-index,4361,0.9997255409673461
s&p-small-cap-600-growth-index,stoxx-europe-600-index,4361,0.9565665260329543
stoxx-europe-600-index,s&p-small-cap-600-growth-index,4361,0.9565665260329543
s&p-small-cap-600-growth-index,stoxx-global-1800-index-usd,4360,0.9628653459738574
stoxx-global-1800-index-usd,s&p-small-cap-600-growth-index,4360,0.9628653459738574
